Date,Service,InstanceType,Region,Cost,CPUUtilization,MemoryUtilization,NetworkIO,StorageUsed,RunningHours,Recommendation
2024-09-06,RDS,db.r5.large,ap-southeast-1,106.65,63.13,48.64,68.48,756.31,446,optimal
2024-06-17,Lambda,512MB,ap-south-1,0.09,72.57,34.48,8.71,0.0,0,optimal
2024-04-27,RDS,db.t3.micro,ap-southeast-1,8.97,54.85,34.95,63.95,827.89,545,optimal
2024-08-14,Lambda,512MB,eu-central-1,0.08,34.08,17.06,7.64,0.0,0,optimal
2024-04-26,EBS,gp3,eu-west-1,30.46,0.0,0.0,8.59,389.81,730,optimal
2024-08-03,RDS,db.t3.micro,us-east-1,11.07,34.12,50.45,68.76,737.11,668,optimal
2024-10-09,S3,Intelligent-Tiering,eu-west-1,65.58,0.0,0.0,94.56,5401.88,730,optimal
2024-12-19,EC2,t3.medium,eu-west-1,10.98,24.06,29.58,57.45,28.4,257,optimal
2024-10-14,S3,Standard,us-east-1,151.03,0.0,0.0,3.5,6278.85,730,intelligent_tiering
2024-03-18,EBS,io1,eu-west-1,19.16,0.0,0.0,62.84,148.2,730,optimal
2024-04-26,EC2,t3.large,eu-west-1,22.96,50.92,38.38,147.52,129.36,283,optimal
2024-10-30,S3,Intelligent-Tiering,us-west-2,21.71,0.0,0.0,1.06,1807.88,730,optimal
2024-11-22,RDS,db.r5.xlarge,us-east-1,203.04,59.98,45.95,26.02,229.67,405,optimal
2024-07-11,Lambda,256MB,ap-south-1,0.04,31.27,29.57,0.31,0.0,0,optimal
2024-12-10,RDS,db.t3.medium,us-west-2,36.82,45.84,20.13,80.36,365.01,547,optimal
2024-05-11,RDS,db.t3.small,us-west-2,15.2,27.63,70.89,40.14,269.19,446,optimal
2024-11-28,EC2,t3.large,us-west-2,45.93,31.84,30.44,19.33,105.97,563,optimal
2024-09-04,RDS,db.t3.medium,us-west-2,31.24,61.37,19.53,8.83,769.59,461,optimal
2024-08-12,Lambda,1024MB,ap-south-1,0.17,27.91,22.28,6.64,0.0,0,reduce_memory
2024-09-01,EC2,c5.large,ap-south-1,57.0,20.98,45.34,200.59,13.89,669,downsize
2024-11-25,S3,Intelligent-Tiering,us-west-2,27.07,0.0,0.0,116.88,2173.34,730,optimal
2024-03-12,EC2,t3.2xlarge,ap-south-1,189.54,27.39,15.23,176.29,151.21,591,downsize
2024-11-02,EBS,io1,ap-southeast-1,49.27,0.0,0.0,6.56,390.17,730,downgrade_to_gp3
2024-07-06,S3,Intelligent-Tiering,us-west-2,37.36,0.0,0.0,61.89,2959.29,730,optimal
2024-12-25,Lambda,256MB,us-east-1,0.04,44.9,74.42,8.48,0.0,0,optimal
2024-06-26,EBS,gp2,eu-central-1,51.81,0.0,0.0,16.09,526.83,730,optimal
2024-11-18,EC2,m5.2xlarge,us-east-1,237.51,10.25,5.0,138.3,124.54,633,downsize
2024-04-26,RDS,db.r5.xlarge,us-east-1,281.34,2.99,13.76,101.75,534.44,582,downsize
2024-10-20,S3,Intelligent-Tiering,us-west-2,21.84,0.0,0.0,145.93,1734.83,730,optimal
2024-08-09,Lambda,1024MB,ap-southeast-1,0.18,70.1,7.7,0.15,0.0,0,reduce_memory
2024-09-21,Lambda,1024MB,eu-central-1,0.18,71.89,68.57,2.43,0.0,0,optimal
2024-01-19,S3,Glacier,us-east-1,16.4,0.0,0.0,34.78,4313.32,730,optimal
2024-03-10,Lambda,1024MB,us-west-2,0.17,19.34,30.94,1.55,0.0,0,reduce_memory
2024-09-13,EBS,gp3,eu-west-1,7.94,0.0,0.0,58.96,98.85,730,optimal
2024-08-07,RDS,db.t3.medium,ap-south-1,41.07,47.32,31.94,38.5,152.19,576,optimal
2024-12-25,EBS,gp3,us-west-2,64.23,0.0,0.0,13.48,781.67,730,delete_unused
2024-11-14,EBS,io1,eu-west-1,101.23,0.0,0.0,9.87,785.69,730,downgrade_to_gp3
2024-09-03,Lambda,128MB,us-east-1,0.02,8.95,46.64,0.13,0.0,0,optimal
2024-09-11,EBS,gp3,ap-south-1,8.82,0.0,0.0,25.59,112.65,730,optimal
2024-03-28,Lambda,512MB,us-east-1,0.09,38.75,38.99,17.94,0.0,0,optimal
2024-06-30,S3,Glacier,us-east-1,12.71,0.0,0.0,1.09,3205.76,730,optimal
2024-10-27,Lambda,512MB,eu-central-1,0.09,16.29,87.53,3.44,0.0,0,optimal
2024-12-05,EBS,gp2,eu-central-1,7.85,0.0,0.0,9.78,81.67,730,optimal
2024-02-27,Lambda,256MB,us-west-2,0.04,50.95,58.68,8.57,0.0,0,optimal
2024-02-29,S3,Glacier,us-east-1,16.09,0.0,0.0,81.1,4228.82,730,optimal
2024-05-15,EC2,t3.2xlarge,us-west-2,157.67,57.12,47.54,287.19,67.56,458,optimal
2024-06-04,EBS,gp2,us-west-2,24.64,0.0,0.0,27.85,243.47,730,optimal
2024-04-02,Lambda,256MB,us-east-1,0.05,24.31,29.04,4.11,0.0,0,optimal
2024-01-09,S3,Glacier,us-west-2,9.99,0.0,0.0,71.84,2576.51,730,optimal
2024-01-26,EBS,gp3,eu-west-1,17.09,0.0,0.0,82.05,210.57,730,optimal
2024-05-25,EC2,m5.2xlarge,us-east-1,150.02,11.55,16.71,54.5,46.9,392,downsize
2024-07-30,EBS,io1,ap-southeast-1,35.66,0.0,0.0,41.97,295.05,730,downgrade_to_gp3
2024-08-31,EC2,t3.xlarge,us-east-1,80.08,24.76,35.72,140.43,38.48,482,downsize
2024-09-14,EC2,t3.xlarge,eu-central-1,75.98,15.51,22.35,117.65,150.9,459,downsize
2024-08-21,RDS,db.t3.micro,us-east-1,11.7,59.24,29.77,10.89,505.14,682,optimal
2024-08-16,RDS,db.r5.xlarge,ap-southeast-1,337.52,37.0,68.08,21.55,872.73,673,reserved_instance
2024-05-13,RDS,db.t3.medium,ap-south-1,45.54,47.29,22.25,44.21,552.85,639,optimal
2024-11-13,EC2,t3.large,eu-west-1,38.83,46.22,44.32,201.78,207.12,491,optimal
2024-06-25,EC2,t3.small,eu-central-1,15.07,10.66,5.0,22.92,114.81,712,optimal
2024-11-04,EBS,io2,us-east-1,32.41,0.0,0.0,42.46,272.28,730,downgrade_to_gp3
2024-09-10,EBS,io1,us-east-1,38.12,0.0,0.0,19.86,311.89,730,downgrade_to_gp3
2024-12-11,EC2,t3.2xlarge,ap-southeast-1,231.82,17.17,6.85,72.22,99.14,718,downsize
2024-12-11,S3,Glacier,us-west-2,12.57,0.0,0.0,2.6,3125.39,730,optimal
2024-04-01,S3,Glacier,us-east-1,28.07,0.0,0.0,1.07,6723.64,730,optimal
2024-09-16,S3,Glacier,us-east-1,29.71,0.0,0.0,61.68,7220.52,730,optimal
2024-05-14,RDS,db.r5.large,eu-central-1,115.73,61.85,42.97,78.39,656.45,472,optimal
2024-08-08,EBS,io2,eu-central-1,58.77,0.0,0.0,44.41,448.29,730,downgrade_to_gp3
2024-06-01,EBS,io1,eu-central-1,19.62,0.0,0.0,23.06,162.45,730,downgrade_to_gp3
2024-11-15,RDS,db.t3.medium,ap-south-1,42.09,33.91,68.56,39.17,484.31,624,optimal
2024-08-01,EBS,gp3,eu-west-1,14.96,0.0,0.0,23.43,182.71,730,optimal
2024-06-15,EBS,io1,us-east-1,26.4,0.0,0.0,75.64,209.51,730,optimal
2024-06-18,RDS,db.r5.large,us-west-2,106.84,11.52,79.18,95.83,339.36,437,downsize
2024-03-28,EC2,t3.xlarge,us-east-1,93.06,21.16,24.1,151.29,205.07,584,downsize
2024-10-08,S3,Intelligent-Tiering,us-west-2,52.37,0.0,0.0,104.08,4133.86,730,optimal
2024-08-29,EC2,t3.micro,us-east-1,3.51,43.42,53.68,44.51,39.74,336,optimal
2024-02-17,S3,Standard,ap-south-1,61.06,0.0,0.0,129.46,2620.79,730,optimal
2024-02-16,RDS,db.t3.micro,eu-west-1,7.43,27.46,59.89,74.56,288.22,417,optimal
2024-10-07,EC2,m5.large,us-west-2,51.73,35.77,37.7,102.9,88.47,559,optimal
2024-07-20,RDS,db.t3.micro,eu-west-1,11.09,32.25,43.38,26.46,614.95,658,optimal
2024-07-31,EBS,gp2,eu-west-1,8.91,0.0,0.0,10.54,91.18,730,optimal
2024-02-12,RDS,db.t3.small,ap-south-1,17.75,44.97,61.44,27.16,853.81,508,optimal
2024-03-01,EC2,t3.large,eu-central-1,16.74,8.86,12.51,182.61,53.6,207,optimal
2024-10-12,RDS,db.t3.medium,ap-south-1,34.71,53.64,48.58,58.26,377.98,521,optimal
2024-01-19,EBS,io2,ap-southeast-1,7.63,0.0,0.0,51.59,59.69,730,optimal
2024-02-01,EC2,t3.medium,eu-central-1,25.46,10.06,5.0,34.19,66.72,609,optimal
2024-11-16,Lambda,128MB,eu-central-1,0.02,37.91,12.97,0.35,0.0,0,optimal
2024-11-04,S3,Standard,eu-west-1,59.38,0.0,0.0,14.5,2478.57,730,optimal
2024-03-06,EBS,gp3,eu-west-1,8.46,0.0,0.0,33.67,109.76,730,optimal
2024-05-03,EC2,t3.xlarge,eu-west-1,87.81,31.37,38.36,99.99,181.54,537,optimal
2024-09-29,RDS,db.t3.micro,eu-west-1,6.84,59.83,26.47,41.84,561.14,409,optimal
2024-02-11,EBS,gp2,ap-southeast-1,41.2,0.0,0.0,26.93,425.95,730,optimal
2024-05-23,EBS,gp2,ap-southeast-1,49.66,0.0,0.0,60.79,513.78,730,optimal
2024-11-22,Lambda,512MB,ap-south-1,0.08,26.24,32.88,0.06,0.0,0,optimal
2024-07-10,RDS,db.t3.medium,eu-central-1,45.32,36.76,41.39,107.8,332.69,691,optimal
2024-06-27,Lambda,1024MB,eu-west-1,0.17,80.35,92.47,1.3,0.0,0,optimal
2024-02-06,RDS,db.r5.xlarge,eu-central-1,205.91,57.39,36.84,39.46,618.58,426,optimal
2024-02-19,RDS,db.t3.micro,us-west-2,8.0,17.93,36.96,14.44,917.85,465,optimal
2024-02-16,EC2,m5.xlarge,ap-southeast-1,21.62,18.13,10.57,119.52,69.57,112,terminate
2024-04-25,RDS,db.t3.medium,eu-central-1,31.14,42.09,40.73,14.32,332.29,468,optimal
2024-08-20,EC2,t3.medium,ap-southeast-1,9.52,27.21,26.21,46.29,119.25,231,optimal
2024-06-02,Lambda,256MB,ap-south-1,0.05,71.65,37.84,0.12,0.0,0,optimal
2024-06-07,EBS,io1,us-east-1,26.98,0.0,0.0,43.23,216.01,730,downgrade_to_gp3
2024-10-16,EBS,io2,ap-south-1,33.6,0.0,0.0,29.27,275.19,730,downgrade_to_gp3
2024-06-10,EC2,t3.medium,ap-south-1,19.22,8.17,21.56,62.99,58.4,475,optimal
2024-01-03,EC2,t3.xlarge,eu-central-1,110.7,19.98,27.22,103.95,43.42,637,downsize
2024-11-08,Lambda,1024MB,us-west-2,0.18,74.77,83.19,6.69,0.0,0,optimal
2024-06-28,RDS,db.r5.large,ap-southeast-1,154.2,59.35,19.69,73.23,969.93,663,reserved_instance
2024-08-05,Lambda,1024MB,ap-southeast-1,0.17,26.06,41.46,2.76,0.0,0,optimal
2024-11-03,Lambda,128MB,eu-central-1,0.02,7.37,26.6,7.2,0.0,0,optimal
2024-11-17,EC2,t3.medium,eu-central-1,25.02,62.68,64.41,68.41,101.44,578,optimal
2024-06-27,EBS,gp2,us-east-1,25.22,0.0,0.0,70.05,242.46,730,delete_unused
2024-12-18,RDS,db.t3.medium,ap-south-1,35.51,21.33,56.85,20.62,499.09,509,optimal
2024-06-10,EC2,m5.large,eu-central-1,9.77,49.9,69.56,96.63,114.93,105,terminate
2024-02-23,EC2,t3.large,ap-southeast-1,52.08,23.91,24.89,66.39,156.23,605,downsize
2024-08-27,S3,Intelligent-Tiering,eu-west-1,47.9,0.0,0.0,87.06,3820.35,730,optimal
2024-09-28,Lambda,512MB,ap-south-1,0.09,33.34,25.18,0.27,0.0,0,optimal
2024-05-20,Lambda,1024MB,ap-southeast-1,0.17,76.42,54.15,7.67,0.0,0,optimal
2024-04-17,EBS,io1,us-west-2,29.36,0.0,0.0,20.49,238.18,730,downgrade_to_gp3
2024-02-24,EBS,io2,eu-central-1,15.62,0.0,0.0,33.39,127.04,730,downgrade_to_gp3
2024-05-20,S3,Glacier,us-east-1,6.84,0.0,0.0,39.03,1794.95,730,optimal
2024-08-27,EC2,c5.large,us-east-1,44.04,40.15,30.38,200.5,58.86,518,optimal
2024-05-23,S3,Intelligent-Tiering,ap-southeast-1,65.69,0.0,0.0,20.87,5205.32,730,optimal
2024-01-28,EC2,t3.medium,eu-west-1,20.82,39.19,36.87,134.31,91.08,506,optimal
2024-03-19,EBS,io1,ap-southeast-1,34.82,0.0,0.0,22.3,280.75,730,downgrade_to_gp3
2024-07-14,Lambda,128MB,eu-west-1,0.02,58.73,32.02,0.31,0.0,0,optimal
2024-02-07,EC2,c5.xlarge,ap-south-1,70.94,5.86,5.0,74.53,259.16,410,downsize
2024-08-21,RDS,db.t3.medium,ap-southeast-1,48.53,25.99,45.57,20.48,381.88,703,optimal
2024-05-28,EBS,io2,eu-central-1,75.21,0.0,0.0,97.82,577.78,730,optimal
2024-03-01,RDS,db.r5.large,ap-southeast-1,163.76,58.12,30.45,21.37,375.8,662,reserved_instance
2024-06-23,RDS,db.t3.micro,eu-west-1,6.8,43.43,43.73,19.7,259.19,401,optimal
2024-12-20,EC2,t3.micro,us-west-2,3.69,74.58,70.19,42.67,93.05,338,optimal
2024-08-29,Lambda,1024MB,us-west-2,0.17,51.61,46.03,1.65,0.0,0,optimal
2024-08-10,EC2,t3.2xlarge,us-east-1,190.1,19.89,20.16,180.77,46.01,555,downsize
2024-02-04,RDS,db.r5.large,eu-west-1,132.52,44.13,53.38,56.64,617.62,541,optimal
2024-06-21,EBS,gp3,us-west-2,5.75,0.0,0.0,65.96,73.88,730,optimal
2024-10-16,EBS,io2,ap-southeast-1,43.05,0.0,0.0,34.52,354.27,730,downgrade_to_gp3
2024-07-03,EC2,t3.medium,eu-west-1,20.6,20.03,23.71,67.78,96.81,512,optimal
2024-02-05,RDS,db.t3.medium,eu-west-1,49.72,53.93,34.06,30.93,459.07,708,optimal
2024-06-11,Lambda,256MB,us-west-2,0.04,27.58,10.0,0.61,0.0,0,optimal
2024-02-04,EBS,gp3,us-east-1,30.28,0.0,0.0,13.74,372.13,730,optimal
2024-05-17,RDS,db.t3.medium,eu-central-1,29.06,59.0,56.89,13.71,568.6,419,optimal
2024-04-08,S3,Standard,ap-southeast-1,28.92,0.0,0.0,3.59,1282.57,730,optimal
2024-10-14,RDS,db.r5.large,us-west-2,122.58,32.04,29.19,25.43,424.74,524,optimal
2024-11-13,EC2,m5.2xlarge,eu-west-1,250.94,44.85,44.84,115.66,58.9,639,optimal
2024-07-31,EC2,m5.large,us-east-1,41.54,14.91,18.93,82.31,39.93,436,optimal
2024-11-25,EC2,t3.xlarge,ap-south-1,77.65,22.06,26.94,69.69,63.18,469,downsize
2024-06-06,EBS,io2,eu-west-1,19.31,0.0,0.0,41.95,150.42,730,downgrade_to_gp3
2024-10-28,EC2,t3.micro,ap-southeast-1,2.71,18.97,22.6,37.7,57.52,265,optimal
2024-01-31,EBS,gp2,eu-west-1,34.27,0.0,0.0,27.89,343.05,730,delete_unused
2024-10-30,Lambda,512MB,eu-central-1,0.09,13.83,70.18,1.25,0.0,0,optimal
2024-07-11,S3,Standard,eu-west-1,43.63,0.0,0.0,50.03,1987.5,730,optimal
2024-10-15,S3,Standard,ap-south-1,73.69,0.0,0.0,21.81,3221.24,730,optimal
2024-03-27,Lambda,512MB,eu-west-1,0.09,27.98,71.33,0.0,0.0,0,optimal
2024-12-18,RDS,db.t3.micro,eu-central-1,8.08,46.05,56.95,45.88,283.17,456,optimal
2024-06-03,EC2,m5.xlarge,eu-west-1,121.87,36.54,31.55,48.11,57.65,611,optimal
2024-11-20,EC2,t3.2xlarge,eu-central-1,126.48,41.99,57.63,63.0,89.23,381,optimal
2024-10-27,EBS,io2,ap-southeast-1,37.32,0.0,0.0,48.89,310.66,730,downgrade_to_gp3
2024-03-25,RDS,db.r5.large,eu-central-1,108.54,62.95,68.44,25.08,754.88,442,optimal
2024-02-08,Lambda,1024MB,us-east-1,0.17,57.1,87.21,7.14,0.0,0,optimal
2024-05-19,Lambda,128MB,us-west-2,0.02,36.34,51.67,5.78,0.0,0,optimal
2024-08-16,EBS,io1,ap-southeast-1,25.32,0.0,0.0,35.64,197.8,730,downgrade_to_gp3
2024-02-01,S3,Glacier,ap-south-1,13.18,0.0,0.0,76.07,3181.71,730,optimal
2024-12-05,Lambda,128MB,us-east-1,0.02,40.67,79.13,8.44,0.0,0,optimal
2024-02-23,Lambda,256MB,eu-west-1,0.05,14.41,25.52,1.31,0.0,0,optimal
2024-08-18,EBS,gp2,eu-west-1,24.34,0.0,0.0,22.02,231.88,730,optimal
2024-06-28,RDS,db.t3.medium,eu-central-1,29.18,39.0,65.32,19.9,649.28,441,optimal
2024-11-15,RDS,db.t3.medium,us-east-1,28.27,45.45,42.55,5.85,221.75,401,optimal
2024-02-16,RDS,db.t3.micro,us-west-2,11.99,28.39,36.86,39.88,266.84,696,optimal
2024-09-14,EBS,io1,eu-west-1,60.38,0.0,0.0,26.09,500.27,730,downgrade_to_gp3
2024-09-25,EC2,m5.xlarge,us-west-2,100.52,15.96,11.99,20.63,103.9,514,downsize
2024-09-01,RDS,db.t3.micro,ap-southeast-1,7.89,34.27,49.86,123.83,528.07,473,optimal
2024-10-19,RDS,db.t3.medium,us-east-1,36.31,42.72,40.68,23.91,240.99,529,optimal
2024-08-21,RDS,db.t3.micro,us-east-1,10.85,70.42,62.51,81.27,599.59,640,optimal
2024-05-09,S3,Glacier,ap-southeast-1,16.55,0.0,0.0,15.48,4270.77,730,optimal
2024-08-05,EC2,t3.medium,ap-southeast-1,22.04,35.35,25.49,85.5,106.51,524,optimal
2024-08-29,EC2,t3.xlarge,us-east-1,82.84,16.18,9.28,70.73,184.62,510,downsize
2024-03-17,EC2,c5.large,eu-central-1,25.46,13.17,23.4,67.79,110.92,307,optimal
2024-02-02,Lambda,1024MB,eu-west-1,0.17,16.94,23.36,3.55,0.0,0,reduce_memory
2024-10-09,EBS,io2,us-east-1,45.14,0.0,0.0,48.8,362.26,730,downgrade_to_gp3
2024-05-09,RDS,db.r5.xlarge,eu-central-1,285.94,24.79,46.61,58.14,758.0,611,downsize
2024-11-18,EC2,t3.micro,ap-south-1,6.6,24.66,27.97,30.37,109.71,626,optimal
2024-07-18,Lambda,128MB,ap-southeast-1,0.02,64.15,62.69,3.2,0.0,0,optimal
2024-01-11,EC2,t3.small,us-west-2,6.17,10.54,5.0,84.84,30.13,306,optimal
2024-01-21,RDS,db.t3.medium,ap-south-1,28.19,33.1,82.53,14.24,170.23,407,optimal
2024-04-01,S3,Intelligent-Tiering,eu-west-1,53.9,0.0,0.0,34.89,4339.43,730,optimal
2024-02-14,EC2,m5.2xlarge,ap-southeast-1,70.83,23.38,18.77,34.48,59.3,182,downsize
2024-10-26,RDS,db.r5.xlarge,us-east-1,227.26,33.51,34.95,15.76,534.43,463,optimal
2024-12-09,S3,Intelligent-Tiering,us-east-1,8.3,0.0,0.0,2.19,693.24,730,optimal
2024-06-11,Lambda,256MB,eu-central-1,0.04,14.62,25.47,1.62,0.0,0,optimal
2024-10-16,S3,Glacier,eu-west-1,16.08,0.0,0.0,18.33,4112.22,730,optimal
2024-02-21,EBS,io2,eu-west-1,21.7,0.0,0.0,19.18,174.44,730,downgrade_to_gp3
2024-10-04,EBS,io1,eu-west-1,9.62,0.0,0.0,100.75,75.85,730,optimal
2024-08-02,EBS,gp2,ap-south-1,38.59,0.0,0.0,40.97,401.92,730,optimal
2024-06-21,EBS,io2,us-west-2,41.62,0.0,0.0,65.16,329.72,730,delete_unused
2024-07-07,EBS,gp2,us-west-2,48.48,0.0,0.0,140.36,475.33,730,optimal
2024-12-18,EBS,gp2,eu-central-1,23.76,0.0,0.0,24.59,232.77,730,optimal
2024-03-21,S3,Glacier,us-east-1,22.34,0.0,0.0,168.01,5587.75,730,optimal
2024-05-01,EBS,gp3,ap-south-1,13.53,0.0,0.0,28.27,167.36,730,optimal
2024-05-13,RDS,db.r5.xlarge,eu-central-1,217.76,57.83,64.16,37.6,316.58,465,optimal
2024-09-08,Lambda,512MB,us-east-1,0.08,6.17,64.02,2.72,0.0,0,optimal
2024-12-23,EC2,t3.xlarge,us-east-1,43.11,25.62,34.97,133.73,90.79,264,optimal
2024-01-22,EC2,m5.xlarge,ap-southeast-1,56.89,6.84,11.02,94.26,81.39,292,downsize
2024-03-01,EC2,m5.large,ap-southeast-1,44.81,21.47,21.67,70.43,90.09,473,optimal
2024-03-25,Lambda,1024MB,eu-central-1,0.17,34.09,73.38,0.0,0.0,0,optimal
2024-07-25,Lambda,1024MB,us-west-2,0.18,50.15,21.99,2.78,0.0,0,reduce_memory
2024-10-21,EC2,m5.xlarge,us-east-1,23.54,33.43,34.53,187.69,87.64,129,terminate
2024-05-28,RDS,db.t3.medium,ap-southeast-1,30.44,94.42,42.4,103.42,705.2,433,optimal
2024-01-18,Lambda,256MB,ap-south-1,0.05,78.2,48.18,0.02,0.0,0,optimal
2024-07-23,S3,Intelligent-Tiering,ap-southeast-1,42.17,0.0,0.0,55.92,3274.16,730,optimal
2024-11-05,RDS,db.t3.small,us-east-1,21.38,69.27,71.89,20.72,464.6,645,optimal
2024-12-30,Lambda,128MB,ap-southeast-1,0.02,54.2,18.31,6.51,0.0,0,optimal
2024-12-13,EC2,t3.xlarge,eu-central-1,105.54,31.27,42.26,63.03,88.41,630,optimal
2024-09-20,RDS,db.t3.medium,eu-west-1,44.4,53.39,59.33,3.91,226.17,677,optimal
2024-02-21,S3,Intelligent-Tiering,eu-west-1,12.52,0.0,0.0,10.4,1009.48,730,optimal
2024-03-08,Lambda,512MB,us-west-2,0.09,34.43,43.57,1.47,0.0,0,optimal
2024-11-11,Lambda,512MB,eu-west-1,0.09,10.51,39.84,0.18,0.0,0,optimal
2024-11-02,EC2,t3.2xlarge,us-east-1,57.21,74.45,66.71,80.37,82.7,175,terminate
2024-07-13,EC2,t3.large,us-east-1,31.41,21.87,11.01,102.75,159.14,397,optimal
2024-09-20,EBS,io2,ap-southeast-1,63.44,0.0,0.0,21.41,521.23,730,delete_unused
2024-10-19,S3,Intelligent-Tiering,us-east-1,41.38,0.0,0.0,104.64,3224.98,730,optimal
2024-05-15,Lambda,256MB,us-west-2,0.04,41.53,29.13,0.42,0.0,0,optimal
2024-01-10,EC2,c5.xlarge,us-west-2,100.41,7.52,11.36,48.2,157.89,604,downsize
2024-02-28,EBS,gp3,us-west-2,22.37,0.0,0.0,35.39,266.67,730,optimal
2024-07-22,Lambda,512MB,us-west-2,0.08,54.3,12.21,0.1,0.0,0,optimal
2024-07-29,EBS,io1,us-west-2,44.46,0.0,0.0,21.33,349.48,730,delete_unused
2024-05-31,S3,Standard,us-east-1,31.84,0.0,0.0,186.37,1448.11,730,optimal
2024-12-19,S3,Glacier,us-west-2,18.1,0.0,0.0,14.6,4338.0,730,optimal
2024-07-24,Lambda,512MB,eu-west-1,0.09,46.75,33.84,0.02,0.0,0,optimal
2024-08-07,EBS,gp2,us-west-2,23.38,0.0,0.0,25.3,241.57,730,optimal
2024-08-07,Lambda,1024MB,ap-southeast-1,0.18,47.63,38.52,4.15,0.0,0,reduce_memory
2024-05-22,S3,Standard,us-west-2,152.73,0.0,0.0,60.91,6617.38,730,intelligent_tiering
2024-10-21,EBS,io2,us-east-1,14.18,0.0,0.0,7.96,114.49,730,downgrade_to_gp3
2024-10-20,RDS,db.t3.small,us-east-1,24.77,18.84,73.52,1.61,315.35,707,optimal
2024-05-13,Lambda,256MB,us-west-2,0.04,54.71,47.09,7.45,0.0,0,optimal
2024-06-19,RDS,db.t3.medium,ap-south-1,45.19,35.54,45.2,47.4,336.94,670,optimal
2024-01-24,Lambda,128MB,ap-south-1,0.02,65.48,42.36,0.31,0.0,0,optimal
2024-12-12,Lambda,256MB,us-east-1,0.05,0.77,89.02,2.06,0.0,0,optimal
2024-06-04,RDS,db.r5.xlarge,us-east-1,313.03,39.29,34.93,75.66,400.54,671,reserved_instance
2024-06-20,EC2,m5.large,ap-south-1,49.16,16.51,5.0,61.92,67.1,494,optimal
2024-03-20,EC2,t3.medium,eu-west-1,13.32,24.65,23.97,108.18,97.5,334,optimal
2024-10-18,EC2,c5.xlarge,ap-south-1,38.2,7.84,26.95,88.68,67.5,218,optimal
2024-06-30,EBS,io2,ap-southeast-1,56.87,0.0,0.0,118.2,466.02,730,optimal
2024-05-17,EBS,gp3,ap-southeast-1,17.41,0.0,0.0,12.97,228.22,730,delete_unused
2024-02-12,S3,Glacier,eu-west-1,13.4,0.0,0.0,46.24,3389.33,730,optimal
2024-04-05,EBS,io2,ap-south-1,68.58,0.0,0.0,73.73,530.26,730,optimal
2024-07-01,Lambda,256MB,ap-south-1,0.04,69.07,32.06,2.85,0.0,0,optimal
2024-11-13,EBS,io2,us-west-2,38.6,0.0,0.0,29.75,313.15,730,downgrade_to_gp3
2024-07-26,EC2,m5.xlarge,us-east-1,124.25,32.63,50.28,15.46,69.09,630,optimal
2024-09-09,EC2,c5.large,eu-central-1,38.78,25.53,37.29,236.5,83.99,451,optimal
2024-03-10,EBS,io1,us-east-1,67.01,0.0,0.0,3.34,523.09,730,downgrade_to_gp3
2024-04-10,RDS,db.r5.xlarge,us-east-1,319.96,55.33,19.79,52.28,497.55,688,reserved_instance
2024-08-25,EC2,t3.large,eu-central-1,25.63,29.49,36.7,71.59,45.78,316,optimal
2024-10-09,EBS,io1,ap-south-1,22.72,0.0,0.0,103.93,186.88,730,optimal
2024-09-21,RDS,db.t3.medium,us-west-2,40.25,76.15,38.06,18.29,410.67,564,optimal
2024-10-13,S3,Glacier,eu-central-1,19.13,0.0,0.0,3.25,4847.58,730,optimal
2024-12-05,RDS,db.r5.large,eu-central-1,169.53,60.09,38.34,71.47,382.52,695,reserved_instance
2024-02-16,RDS,db.t3.medium,eu-west-1,28.98,33.94,44.88,67.27,601.45,425,optimal
2024-10-22,S3,Glacier,us-west-2,4.09,0.0,0.0,3.03,1037.72,730,optimal
2024-03-14,Lambda,128MB,eu-central-1,0.02,38.23,39.22,5.43,0.0,0,optimal
2024-09-01,Lambda,512MB,eu-west-1,0.09,22.2,19.56,3.35,0.0,0,optimal
2024-07-28,EBS,io2,ap-south-1,57.36,0.0,0.0,7.39,460.76,730,downgrade_to_gp3
2024-07-22,EBS,io1,eu-central-1,45.4,0.0,0.0,40.64,353.67,730,downgrade_to_gp3
2024-12-24,EBS,io2,ap-southeast-1,88.89,0.0,0.0,32.36,691.4,730,downgrade_to_gp3
2024-05-16,EC2,t3.2xlarge,ap-south-1,79.9,34.46,29.87,381.61,56.96,247,optimal
2024-12-18,EBS,gp2,ap-south-1,19.43,0.0,0.0,6.62,197.57,730,optimal
2024-08-27,EC2,t3.xlarge,ap-southeast-1,91.14,28.77,23.45,106.94,112.65,532,downsize
2024-09-23,RDS,db.t3.small,us-west-2,21.86,36.36,41.26,20.21,322.36,636,optimal
2024-04-18,S3,Glacier,eu-west-1,20.13,0.0,0.0,35.82,4929.81,730,optimal
2024-09-10,EC2,t3.xlarge,ap-southeast-1,75.9,53.57,60.84,162.45,107.14,466,optimal
2024-06-21,RDS,db.t3.medium,ap-southeast-1,28.77,26.64,23.02,61.52,574.23,416,optimal
2024-02-26,EC2,c5.large,ap-south-1,58.72,28.07,21.22,59.34,52.98,670,downsize
2024-12-17,Lambda,1024MB,ap-southeast-1,0.17,15.43,23.3,0.0,0.0,0,reduce_memory
2024-05-12,Lambda,128MB,eu-central-1,0.02,13.43,3.87,0.48,0.0,0,optimal
2024-12-30,RDS,db.r5.large,us-east-1,150.02,26.17,70.76,30.94,333.59,627,reserved_instance
